Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41075213,10.89067278,10.62717521,10.16306655,9.007667993,9.068809072,9.764780988,9.863123862,11.21047579,11.62398707,11.64593067,11.8276397,12.33342501,11.66024957,12.22895915,11.67435636,11.17670479,11.39674577,12.52606188,14.22842524,13.94786251
Suriname,SUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.533366784,9.285051068,8.78174774,8.773322747,9.040178571,9.211806682,8.247964276,7.816039873,7.851667703,6.91315232,6.475081848,6.511627907,6.699791633,6.319045515,7.087959009,6.240601504,7.082096934,7.178487919,6.233854521,7.412140575,7.735849057,7.874015748,7.868852459,7.187323147,7.75462963,8.190148912,9.315375982,10.40816327,10.07751938,8.993733874,8.084449022,8.814996653,11.15505026,18.87776101,16.32197791,13.98638459,14.78348474,11.70173436,8.387271009,8.446622322,9.539245695,9.0948679,6.704774505,6.479723876,5.224880586,4.9193713,9.991673605,10.14762436,8.929676222,9.842075578,9.472192112,8.732355383,8.385055373,8.485954891,9.384757719,10.4084313,10.76804366,10.91722623,10.03296998,8.596906948,8.136028415,9.188493633
Slovak Republic,SVK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.254843656,2.300278484,2.067548679,2.124670534,1.644106718,1.710305594,2.120217679,2.042899048,1.81038353,1.667481498,1.618786276,1.848296064,2.295997527,2.533200864,2.085133284,1.568381926,1.881437742,1.9018644,2.222306257,2.748751338,2.195880171,2.242380585,2.090373888,2.145052112,1.671004933,1.729738819,1.743712972
Slovenia,SVN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.029766656,3.753266676,3.75289153,3.579359719,2.992258767,3.085563229,2.788071252,2.979202811,2.252069756,2.429630838,2.425202989,2.119147676,2.048070199,1.827913622,1.815913186,1.893864051,2.142605668,1.963505529,1.971225204,2.017096535,2.096596213,1.98017136,1.839724171,2.245374796,2.00983378,2.093739799,1.689430454
Sweden,SWE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,4.806605842,4.871468613,5.021239473,4.95513703,4.946116246,4.902931361,4.725368225,4.481451356,4.28201202,4.206601008,3.84114034,3.230720348,3.069366546,2.891642298,2.900369676,2.889122093,2.553932307,2.470071104,2.311342117,2.130188908,1.942859895,1.944937375,1.899677332,1.858629632,1.827754564,1.253767803,1.362220454,1.578422048,1.567468766,1.43668365,1.649409934,1.670482483,1.547145858,1.466540019,1.443298194,1.449558382,1.398744426,1.443538229,1.392786621,1.392124832,1.329353872,1.290011231
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.53075845,30.26073036,34.75005868,38.79587936,36.84177642,33.06772908,35.70127505,27.52808989,23.15789474,29.08366534,30.08739076,33.50409836,35.90425532,29.87012987,27.72828508,24.85928705,25.73839662,26.096823,31.39770425,28.53848371,19.51716377,19.28528648,16.41254069,13.93243898,17.77930089,16.9470405,18.97106109,14.17640629,13.8117333,13.04847286,8.871486638,9.83193216,7.719655179,8.870007934,11.42108289,10.07948034,11.98418778,10.8705419,11.0243645,11.11877168,12.31597575,12.09922052,12.50254377,12.38526361,9.659472724,10.9717566,11.18421584,10.75417526,9.999453904,9.250385772,10.15621273,9.71988392,10.20333564,10.11581049,9.234248843,9.354311403,8.959862917,8.427761974,8.52124468,8.5422333,8.118437723,8.138592692
Sint Maarten (Dutch part),SXM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1193602292,0.1190003967,0.0764609503,0.08972633468,0.08024966563,0.07515473033,0.07969995312,,,,
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,9.621849314,9.164639092,8.406186954,7.296190594,6.837243869,7.820486608,6.397028477,7.744989425,6.450706863,5.751514649,6.013163532,5.294084988,4.73164102,4.294015107,4.809109857,4.777536488,3.82676031,4.174132595,4.131088883,4.173381265,3.895688345,3.491659599,2.630181489,3.10068203,2.829248854,2.825866279,2.885621599,2.636895547,3.457136596,3.254551734,2.980658674,2.746664742,2.568828031,2.256942686,2.260877403,2.221376932,2.044812859,2.667339015,2.330459364,2.269725501,2.234425775,2.747987091,2.60511622,2.032090484,2.104801174,2.140195376
Syrian Arab Republic,SYR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,22.41176471,21.83951079,26.52795839,18.91288916,21.6598296,19.01247755,20.6875632,19.87191352,22.02599648,18.40970904,20.87380534,19.15867248,19.9104495,21.03805379,19.33184678,20.63322319,23.45971801,25.33982711,30.5514198,23.64906267,28.28515846,30.6758804,31.71245594,29.0084712,27.8410831,28.20158501,27.71731342,25.77387204,29.38639549,24.34586103,24.73394994,25.29794416,25.00504172,24.65547594,22.43326379,20.29310201,21.4567969,19.45880867,18.75640303,22.79501171,19.4389732,20.64690474,23.43229828,25.10493037,26.86012562,33.13046221,34.16687282,40.63560753,39.00988119,40.74104479,36.63334674,
Turks and Caicos Islands,TCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.446172138,1.339810361,1.0817329,1.280013159,1.283384555,1.148284495,0.9725145676,0.8985252163,0.5688296381,0.7008346988,0.611309636,0.6430388139,0.4529945913,0.5537907133,0.5928162935,0.4950799834,0.4408921674,0.4661740181,0.3908629168,0.360359608,0.430680642,0.4312551934
Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.72056156,38.73780358,38.47377093,38.02698412,36.59102185,35.84345212,36.55659189,39.90451336,39.52585953,38.38828074,37.10182065,37.21607418,37.81441264,36.47700534,36.69999296,36.95940766,35.77668341,35.49881018,36.09220788,41.26637935,45.73216456,40.27144942,39.97238784,38.88463485,32.57154094,37.04545517,31.67462438,31.77961509,35.19049028,30.16602853,27.8887351,35.50774911,34.32443894,31.37189478,37.21826977,35.05869459,37.54791875,38.34466366,39.00494665,38.06880108,40.70509403,40.2954383,37.9029524,32.28602338,22.89717623,53.81412435,55.77192044,54.67325498,54.5898348,46.54939263,51.94562302,51.19620013,54.89981381,50.04519248,50.64757656,50.3955823,46.12580311,48.61308641,45.09623634,42.59444912,46.83284533,53.9885732
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.01063088,41.13280457,44.57749603,45.0052855,43.26598124,43.02251874,42.81371927,44.85379497,45.6266004,41.91398464,39.55976444,38.25801718,37.16237932,37.3008459,36.2649341,34.61575428,33.57353901,30.1980755,27.92227971,30.74183572,28.01667264,27.94509532,28.30043086,29.52279309,29.01622619,27.09107002,25.57366871,25.43553504,24.72605777,23.06687806,23.08512258,21.24629937,19.66421703,17.49002426,17.69201166,17.85236334,17.55663361,16.7545509,16.83451122,15.96292926,14.3977758,13.89404594,13.47684822,12.75070075,13.06201717,11.90117089,11.13208235,10.94683102,11.03599257,10.60972949,10.28222459,10.20199091,10.00370561,9.744780316,9.382568644,9.047951341,8.75328735,8.200820625,7.72339786,7.778934381,8.3672928,7.93293645
Europe & Central Asia (IDA & IBRD countries),TEC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17528433,17.09471041,12.2208103,12.22465567,10.30007949,10.34454353,10.31402073,9.600891353,9.18405134,9.039704265,8.17261271,7.704749056,7.570198176,7.344724935,7.10730707,6.370570982,5.656913917,5.275136436,5.16861838,5.539153829,5.521720643,5.26727438,4.930779617,4.90735213,5.126895673,5.64896815,5.520397949,5.079711854,4.722594173,4.859084066,5.264179151,4.964498847
Togo,TGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,54.88213371,55.1612753,53.39504558,51.85181137,48.89430678,44.66232181,43.87946262,44.21052691,44.57429659,42.95982381,33.7607201,31.68568949,30.73284873,32.00883615,24.61082381,26.6061986,32.29729807,35.44502501,24.08602163,25.35583162,27.48854606,28.1835632,26.96296705,34.47566818,33.46080359,33.66423191,34.75775806,33.48428232,33.57475517,32.22346085,33.75411482,32.82417093,35.26324642,44.143647,34.92287991,37.76285037,40.83710311,42.19238597,34.96374082,36.93322318,30.56164478,33.92963181,33.1543868,28.3790964,31.11188892,36.55005838,33.64337311,29.13972393,38.90206949,30.9296085,28.73929888,29.87507362,42.52391813,37.51484194,25.6848698,24.37400299,20.75798341,20.63860852,20.44048838,19.75520676,18.77664831,19.27843789
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.44438043,35.83823047,34.00270049,33.06552313,30.63419929,31.92324563,33.40020742,29.24377633,28.682927,28.68471764,25.9158756,23.92438082,25.33803682,27.69022923,27.00573136,26.87108478,26.69552647,24.78309776,24.49815527,23.9935595,23.23987777,21.35710076,18.54844952,20.06017393,17.57385642,15.80937021,15.6641499,15.73343752,16.1780589,15.07529261,12.49962783,12.6498266,12.29733574,8.025829297,8.627547715,9.081224598,9.063416493,9.06490231,10.25922711,8.892995278,8.499848121,8.57928745,8.69217818,9.441354958,9.291110139,9.194355282,9.401993466,9.347684701,10.07243383,9.787033759,10.52217564,11.59179178,11.50410015,11.32221534,10.08892162,8.872723648,8.478076963,8.406412587,8.201819262,8.125879722,8.697681656,8.531769419
Tajikistan,TJK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,32.66331658,33.05227656,30.80645161,31.68604651,32.02898551,33.33333333,36.09467456,29.52086553,20.97983198,19.63811881,36.69169054,36.03592737,32.01182941,25.10130693,25.38863941,25.12453126,23.80840939,22.23209789,24.19456462,19.22235014,21.1916854,21.45106693,19.43472556,19.86728412,18.5520033,19.58667751,23.83550984,23.32681656,21.32088785,23.77378367,21.59057472,20.85697651,20.28329632,19.77196478,20.86707336,23.96380108,
Turkmenistan,TKM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.92592593,28.57142857,33.33333333,32.20338983,10.875,18.16367265,32.68348624,16.21165644,12.63225806,20.2340234,25.15898535,24.84168537,22.53877082,23.09804465,20.93280283,19.11960273,18.35545923,18.53199709,17.19787406,18.85481481,10.72164948,10.51535297,11.34054256,8.884354558,8.501466802,8.474394207,8.295443552,9.306538759,10.52743833,11.11780748,11.04156884,10.79148506,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,15.22606476,13.34026344,13.32635394,12.66412051,12.06915096,12.31562512,12.52891607,12.32260205,12.3023571,11.7549457,11.28710319,11.81393952,13.13466119,11.335065,10.73270957,9.402515724,9.199279826,9.011953169,9.991460698,10.26146174,9.820954107,10.15073498,9.60261152,9.844387308,9.173988181,8.336904885,8.023981785,7.636333299,6.97821641,7.473472076,6.349585963,6.114680551,5.885449276,5.839874907,5.407611652,4.996730664,4.865970613,5.293072475,5.686121439,5.366140802,4.90600104,4.681808326,4.791785075,4.898634408,4.917932759,4.813964156,4.874531082,4.633244685,4.782785147,4.792790857,5.566611777,6.138224658,5.827314494,5.609635618,5.608204142,6.82240513,7.160355868
Timor-Leste,TLS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42052271,21.55371264,24.67258651,24.87367731,30.7889283,28.91154335,32.20338197,29.99740795,30.15695058,24.96476952,25.59877469,22.16285574,25.80017542,21.32316562,21.0539744,17.78118732,16.95810125,17.01296234,17.68159575,14.1570079,13.14893998,8.637739188
Middle East & North Africa (IDA & IBRD countries),TMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52332567,13.80224521,14.47859521,14.43594247,13.1129791,14.78179871,12.72587557,11.86166709,12.39030174,12.53559038,12.25222659,11.12031658,10.07323106,10.27869079,9.613499237,8.799454501,10.65100645,9.69968718,7.684884923,7.935821058,8.864241876,9.152359196,9.760440607,9.69025415,9.335005353,9.42833355,10.09862323,10.65814538,10.77043073
Tonga,TON,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,42.40754836,39.97062509,38.02104142,35.7026227,36.23179701,33.40260407,33.81828924,32.73577043,31.08394144,32.508776,31.86120607,32.93439586,32.7511853,31.64531609,30.4367318,29.91315339,30.65479663,32.78560674,34.11018939,21.53734551,20.70422482,20.30944531,20.21346502,21.26126038,22.38406962,19.636923,18.28743962,18.10622953,19.16298151,20.24977906,17.76223622,15.77189651,16.70801873,14.74369774,15.51452706,16.44001952,17.04949501,16.64427003,17.10784194,16.35533655,16.8686027,16.6176151,16.8054005,17.07230205,19.63512082,17.81156692,16.32324846
South Asia (IDA & IBRD),TSA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.5882285,43.14712855,41.24852441,41.75324283,42.5690535,40.50569165,41.03973171,43.03453107,42.68951962,42.2445758,40.91134093,39.00580929,39.55117632,42.17028112,40.38235062,39.57748726,35.39821662,36.07005228,35.42432543,34.07276692,33.70810156,32.82942487,32.10209292,32.25734224,31.22496585,29.83718281,28.84575047,28.19154828,28.66267221,27.92526415,27.68067302,27.70662695,26.99265625,26.60535904,26.26753546,24.77129648,24.95146313,24.37033338,24.30629633,23.36103205,22.43761242,22.14283866,20.14833331,20.04598784,18.60614653,18.35492291,17.4792266,17.38076055,17.53420834,17.44746268,17.51454603,17.85160671,17.37642268,17.53509722,17.19250612,16.69685602,16.5773802,16.63123237,16.1234518,16.46119439,17.70372381,16.69934645
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,15.72445712,16.16578034,15.90867069,17.59397068,19.42887136,19.59329137,19.78980678,20.59727722,19.93325893,19.79046718,20.57308337,16.76235559,16.32975781,15.75836324,15.88149186,16.349243,16.80828695,17.26718151,16.39234678,15.47783049,16.45583049,19.7761238,17.32227434,15.10759274,15.25161461,15.36736037,15.87666957,17.20178277,17.43540539,15.93519508,14.93694828,15.60619654,15.5213324,15.88981167,16.76083737,16.89357402,16.36417256,15.81439824,16.46725234,18.43069114,17.22215925
Trinidad and Tobago,TTO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,6.705891835,6.470854727,6.766372827,6.76976386,6.649631928,6.617729722,7.110257026,5.705483414,4.581773191,5.035753947,4.873163043,4.102060323,3.651632697,3.360553363,2.587865829,2.596984685,2.388800737,2.131701819,1.326744373,2.434840352,2.763035921,2.768063918,2.716227943,2.45033473,2.54097219,2.477104076,2.53567551,2.514917817,2.22232078,2.31282988,2.084911498,2.167228406,2.058058584,1.935923113,1.357193887,1.286377056,1.398472198,0.9478846127,0.761483946,0.4839991904,0.5668769914,0.3716617075,0.3655144243,0.5951458264,0.5201461053,0.4565425704,0.6069768667,0.6905095857,0.6904523949,0.9799251019,1.071241212,1.175778368,1.027005304,0.8216389435,1.170308641,0.9633793917
Tunisia,TUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,20.79569479,17.85910339,16.29824561,17.57879881,15.91848789,17.0328216,19.38266001,21.45199063,19.74289933,18.72981005,18.4793844,17.75478531,15.81732743,15.08917428,13.54209446,14.13077249,13.66650649,13.15460828,12.37804555,14.21152767,15.814371,13.01184291,16.46733787,11.8305891,12.9156717,15.72066533,16.72070364,16.12237155,14.70913183,12.55801895,11.36654195,13.71320078,11.23460342,10.60074514,10.60633896,10.00631935,9.421855706,8.298481514,9.291497518,9.902545155,9.169831148,9.280709499,8.642019874,7.848649979,8.456606655,6.84614617,7.576844504,8.300257256,7.969308648,8.571659566,9.206010543,8.525516099,8.986045691,9.888525519,9.766258733,10.38029513,10.1385724
Turkiye,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,54.91923642,51.73852573,52.80199253,53.32618026,50.49701789,46.14670381,47.20252167,44.53125,41.58730159,40.86757991,39.08396947,37.36082474,34.31338637,33.95604396,36.00242033,35.37077257,32.51943635,31.43993184,31.8035274,27.90756272,26.14614002,24.16276421,22.3537485,20.91501388,21.2014311,19.69055862,19.51260099,17.81847089,17.25895631,16.5859815,17.47622883,15.24707558,14.98366515,15.41601856,15.46283477,15.69320308,16.85455609,14.46115269,12.45031663,10.45782594,10.03285265,8.788037969,10.19075856,9.795149778,9.327422758,9.165340552,8.094881288,7.457027437,7.424668469,8.0719888,8.966928134,8.173956265,7.694877592,6.676108123,6.557235473,6.868375345,6.142292064,6.038629796,5.77601221,6.408687149,6.668155022,5.543076988
Tuvalu,TUV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60813799,24.17034018,23.16448063,23.57551366,23.5847156,24.0419524,25.99491204,24.67393591,21.76968229,20.71161561,16.33846154,17.30555556,15.94258065,16.29,17.64774194,19.43333333,21.659375,22.07941176,21.01052632,23.33888889,26.51428571,25.82631579,19.62473684,19.0145,18.24418605,15.91632653,,,,,,
Tanzania,TZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.04694153,43.85518189,44.70485693,44.82485442,41.58496338,43.6503559,44.0136032,42.60190213,26.54908033,26.43229897,26.20825887,25.80028911,25.16308225,24.9107254,25.69697633,24.64884108,23.66931073,23.24548824,24.76549388,26.03519036,25.58240689,24.97686445,26.55092652,26.79086792,25.80257745,26.74588573,27.44414257,28.74208607,27.86859954,26.54641517,26.73711127,25.88565335
Uganda,UGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,49.87486061,49.92284207,49.18082538,47.51292127,47.24339811,49.06616018,48.0332829,45.83876104,44.42645074,45.36959387,51.02812048,54.0452435,54.49765258,58.59657782,60.48770547,70.6159352,71.87104156,73.28725962,73.65537312,65.21779783,71.76304224,58.32647873,50.24110218,53.05758072,49.7566803,48.37571787,53.09797344,54.75449753,54.2743959,54.37622776,53.2829074,49.37254064,48.20294349,48.28488218,46.16984867,45.29538761,41.03720152,38.11995975,38.25104851,34.78597875,27.50910688,27.85024148,23.433428,24.50702258,21.67035264,25.07493613,24.03493298,22.27811368,21.38459856,34.05722624,32.30043413,28.69736875,26.93267196,26.04318783,24.86325629,23.53781298,22.66032279,23.45883538,23.25029354,22.94550881,23.92903372,23.84180383
Ukraine,UKR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76302274,20.04219409,22.26351131,24.46706587,24.64882943,20.85197695,21.5406716,14.5723972,13.76975964,12.2290509,12.51539656,12.06807482,11.87500958,13.95178507,13.97608618,12.60325107,10.4995403,10.43703712,8.875307495,7.23906141,6.283001334,6.535401521,6.905395959,7.402205098,8.150221839,7.761312484,8.692305621,10.15460815,12.05937611,11.72570091,10.17765504,10.13953311,8.965181014,9.310151098,10.63304573
Upper middle income,UMC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.94753885,24.84341589,25.56130647,26.96889249,25.36572556,25.40552314,24.42061731,24.84899542,24.28734414,22.61716083,21.65877262,20.96090971,20.4905926,20.25666319,19.45232701,18.82459896,18.57519353,18.6057631,16.50160995,16.33825084,14.20523587,14.16886956,14.53456641,15.69404246,16.21463198,15.73980925,15.37407575,14.28522039,14.27120005,14.42924024,13.52507537,12.69647672,10.71378274,9.787418795,10.02511505,9.949610988,10.07257929,9.457691245,9.445819667,9.159606492,8.330174163,8.245171919,8.626773812,8.457463295,8.375298874,7.54537271,6.987026697,6.939745142,7.043412722,7.145950689,6.917660466,6.86466494,6.762641215,6.794810513,6.792815672,6.934455974,6.872400363,6.397123155,6.125890925,6.233576443,6.984789681,6.721663773
Uruguay,URY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.40118019,14.62802845,13.59511315,12.65181948,13.71186351,12.34947502,11.54867399,9.208457677,8.497830722,8.815643711,7.366757862,7.925336057,8.616111364,8.016058205,6.551470007,6.823744871,5.815251192,5.9941938,5.586703233,7.529659045,9.638783006,10.99679087,8.745836743,8.913845238,8.499364191,9.168924043,7.886996101,7.202064502,8.829161994,8.121772487,7.616200626,6.735462172,6.131441946,6.696500143,5.345332147,5.831527578,6.452670203,7.286686447,6.90679365
United States,USA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33691171,1.213996911,1.151241016,1.150555364,1.129256974,0.9737118597,1.121047604,1.26548363,1.150506559,1.009487187,1.075123977,1.053000597,0.960285892,1.029437338,1.200559103,1.149329643,1.321084164,1.172065105,1.033933783,0.9426445528,0.9468686775,0.9039006427,0.8388128914,0.9488474318,0.9595666565
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50515237,28.03350129,31.13557887,33.11399181,37.09319196,35.13918535,27.58508869,34.34559848,28.04992151,22.36475614,28.19861184,26.8,29.02295341,30.05590367,29.9738087,30.12268127,28.46200731,26.44400946,26.33105995,25.07940866,23.23589926,19.6896058,18.63268497,26.92202731,29.6985781,28.9635567,27.81060182,28.69632895,29.22071857,29.27665431,28.6584674,26.76078031,24.6144783,25.12143997,24.98251727
St. Vincent and the Grenadines,VCT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,11.89915357,14.26357868,12.50876516,9.996223578,11.76852801,11.02428118,10.38344837,12.1493707,12.17158916,12.37771776,11.32140717,13.68791447,13.02865521,14.16970986,12.47311203,13.2262019,9.787459736,7.069918616,9.198096622,8.155125025,6.448486656,7.058100459,6.93973117,8.466401484,6.847476902,6.986213122,6.104876565,5.852893842,6.597305088,6.148142934,5.958994369,6.035909175,6.345142646,6.265068751,6.330563619,6.152363568,6.543914227,6.553991458,6.260454055,6.751274131,6.740531858,7.109393484,7.005770561,8.567731627,6.914412948
"Venezuela, RB",VEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,6.449784077,7.090724456,6.465353196,6.316655291,5.907450164,6.015043752,4.868756348,5.546071906,5.145369493,5.55932334,5.708210103,5.352248275,5.297461458,5.424812768,5.712848648,6.117999807,4.95324611,5.606757312,6.420093546,5.915732007,6.413820033,5.897259,5.212136741,5.291859205,5.137632177,5.175343236,4.879940133,5.040472213,4.089619217,4.495492005,4.950432155,4.351061428,3.932985731,4.231512485,3.847046192,4.31314644,3.718817184,3.695183232,3.656804634,3.813539389,4.158416116,5.662177795,5.375265166,5.012930064,5.016368634,4.902550073,5.026753566,,,,,,,
British Virgin Islands,VGB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06343907,40.55749129,46.29701686,42.06741893,38.73674175,40.48913398,33.93858792,29.86995394,27.42782887,27.18268878,27.75882604,25.77170679,25.78078041,25.43443799,24.534582,23.24104759,23.02944218,22.54243671,21.80769935,19.29997888,18.72678545,18.6550997,20.41314392,19.16845987,15.37507806,16.25916238,16.19949815,15.21560889,14.88035727,14.47472745,13.81825836,12.92987422,12.30667472,11.78452616,12.65539719,12.56036351
Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,21.95122219,17.68728975,18.52897028,17.11873548,23.54907844,25.0959057,26.09970674,22.46585456,19.10574413,18.78326076,19.02976723,19.58116243,15.53480098,15.19676072,16.95520184,15.27716512,15.42589346,16.51027397,15.70904259,26.0980058,24.84606712,22.96413023,23.5298826,24.26613411,22.82888744,23.59875499,22.27449708,20.98496225,20.95920451,20.01403204,19.39073936,19.54274109,20.85915391,21.61869569,21.5212297,23.39602508,22.4211306,21.68297779,21.37023259,21.21918787,,,
World,WLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,10.27818553,9.835593469,9.350379382,9.021289465,9.313103727,9.301908864,8.996435086,8.425918616,8.365460217,7.444011057,7.45190742,7.016486737,7.067003254,7.134568899,6.991504878,6.871370958,6.697031043,6.014991378,5.502505774,5.285007168,5.211632434,5.088137433,4.608361931,4.067425862,3.838689241,3.884570092,3.837733152,3.959057769,3.846940321,3.71974233,3.512211186,3.38336842,3.369631087,3.329855677,3.318305628,3.358130709,3.237167689,3.217862925,3.389336732,3.556016152,3.685334433,3.881698863,3.989885363,4.024904104,4.157935138,4.141850335,4.226274482,4.181385272,4.148097379,3.954388554,4.0085114,4.351800006,4.303923957
Samoa,WSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08274746,17.77812658,18.13490209,20.16169151,18.41417421,15.98403827,15.07635498,13.22813381,11.99225936,10.98887754,11.74036811,12.48657504,10.98600218,10.66498955,10.02985764,11.23740502,10.14209487,8.749147681,8.990625425,9.366986952,8.977430641,8.323953649,8.644397677,9.907575642,9.147660338,9.104548751,9.536282216,9.853643101
Kosovo,XKX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26114068,8.276135796,9.456833185,8.132568202,7.445457566,8.431611261,8.298706408,7.677168234,8.171523193,7.408719576,6.531164333,7.238669919,7.362009758,6.923305531
